state_abbr,county_clean,MonthlyCharge,Tenure,Churn_Flag,InternetService
NY,KINGS,195.0062,6.840972,0,Fiber Optic
TX,PANOLA,134.9801,20.43585,0,
VT,ORLEANS,187.5139,2.707119,0,
VA,BOTETOURT,92.45514,6.280617,0,DSL
MA,HAMPSHIRE,214.9525,7.458443,1,Fiber Optic
NY,NASSAU,232.6378,4.465592,1,DSL
UT,SALT LAKE,159.9805,12.63822,0,
NC,ALLEGHANY,182.4676,13.14986,0,Fiber Optic
OK,ADAIR,225.1457,25.69631,1,DSL
SC,CHARLESTON,149.9778,3.089663,0,Fiber Optic
MI,WAYNE,144.9607,7.94384,0,Fiber Optic
TN,SEVIER,117.4872,13.31739,0,DSL
GA,TROUP,162.4676,10.57654,0,DSL
IL,VERMILION,182.4433,10.37052,1,DSL
OR,MULTNOMAH,147.4564,3.478065,1,DSL
IL,CHAMPAIGN,172.4567,10.36313,1,DSL
PA,PHILADELPHIA,242.6326,10.269,0,Fiber Optic
WV,LOGAN,139.9816,9.526371,1,
NY,NASSAU,129.9621,10.39421,0,DSL
AR,ARKANSAS,187.6094,10.32825,1,DSL
OH,CLERMONT,242.6281,13.85765,1,Fiber Optic
OH,GREENE,172.4404,4.338536,1,DSL
NY,SULLIVAN,137.4616,8.492867,0,
MS,BOLIVAR,184.9634,2.649474,1,DSL
MA,BRISTOL,220.1185,18.5303,0,Fiber Optic
NY,ONONDAGA,235.1372,4.970731,1,DSL
KS,BOURBON,127.482,2.493434,0,Fiber Optic
TX,TYLER,159.983,25.26752,0,Fiber Optic
TN,HICKMAN,129.995,3.020801,0,
IA,CLAYTON,192.4404,4.905018,0,Fiber Optic
MO,HARRISON,169.9378,1.198203,1,Fiber Optic
AZ,YAVAPAI,210.127,1.366478,1,Fiber Optic
MS,DESOTO,207.4754,8.492902,1,DSL
NY,HAMILTON,127.4738,5.26283,0,DSL
MI,OAKLAND,174.9882,2.734669,1,DSL
WV,KANAWHA,172.5034,7.533801,0,
WA,KING,149.9707,12.02081,0,
NE,BUFFALO,190.127,2.548892,1,DSL
CA,TUOLUMNE,149.9741,3.459881,0,DSL
GA,THOMAS,182.497,4.674085,1,Fiber Optic
CA,CALAVERAS,192.4705,27.73225,0,Fiber Optic
NC,GUILFORD,182.4433,15.13792,1,DSL
NY,ST LAWRENCE,139.9349,3.374565,0,DSL
WI,WAUKESHA,179.9476,6.791156,0,Fiber Optic
CA,SAN MATEO,127.4421,1.703799,1,DSL
PA,CUMBERLAND,102.4746,5.229738,0,
CA,CALAVERAS,255.1555,1.4946,1,Fiber Optic
PA,ALLEGHENY,129.9926,12.51454,0,
TN,HARDIN,169.9447,12.85929,1,Fiber Optic
FL,MARION,137.4392,12.72079,0,Fiber Optic
NY,QUEENS,129.9926,4.066925,1,
TX,HOPKINS,207.6094,19.98033,1,Fiber Optic
OR,MULTNOMAH,182.4676,11.53977,0,Fiber Optic
MN,MEEKER,127.475,4.719731,0,
WV,RANDOLPH,262.6106,10.77918,1,Fiber Optic
NY,MADISON,235.1591,7.667371,0,Fiber Optic
NM,LEA,277.6513,25.32558,0,Fiber Optic
MN,DAKOTA,245.1283,16.30451,1,DSL
NY,NEW YORK,142.4827,7.80313,0,DSL
VA,SUSSEX,212.6557,7.944389,1,
NH,ROCKINGHAM,139.965,2.977062,1,DSL
CA,SAN BERNARDINO,235.1372,6.403857,1,DSL
MN,BECKER,240.1149,15.88923,1,Fiber Optic
CA,LOS ANGELES,152.4579,10.91296,0,DSL
IL,FULTON,270.1604,16.16886,1,DSL
IL,KANKAKEE,127.475,6.542299,0,
PA,WARREN,92.45514,17.66747,0,DSL
NY,ST LAWRENCE,159.965,5.63873,0,Fiber Optic
KY,HOPKINS,167.4564,9.307673,0,Fiber Optic
CT,FAIRFIELD,219.9902,4.582941,0,Fiber Optic
UT,MILLARD,242.6326,7.755991,1,Fiber Optic
NM,LEA,157.4698,9.557096,0,Fiber Optic
CA,MENDOCINO,149.9778,5.219974,0,Fiber Optic
NC,ROBESON,172.4624,18.13802,0,Fiber Optic
WY,CAMPBELL,255.1372,3.935134,1,Fiber Optic
NC,CARTERET,194.9992,9.049865,1,
GA,HARRIS,164.967,5.596602,1,DSL
MA,WORCESTER,104.9781,3.908371,0,DSL
OK,CADDO,152.4579,1.739449,0,DSL
NC,GRAHAM,194.9581,6.002744,1,Fiber Optic
NY,ALLEGANY,162.4526,24.42176,0,Fiber Optic
OR,DOUGLAS,160.0013,3.197618,0,Fiber Optic
LA,MOREHOUSE,114.9976,3.180149,0,
FL,BROWARD,159.9794,6.981941,1,DSL
NE,THURSTON,210.1051,14.7857,1,DSL
IL,MCLEAN,174.9581,9.361841,0,DSL
TX,KAUFMAN,245.132,8.079294,1,Fiber Optic
MA,BARNSTABLE,265.147,9.487121,1,Fiber Optic
KY,BRACKEN,92.5018,7.409149,0,
KS,PAWNEE,172.4555,5.111421,0,Fiber Optic
PA,MONROE,245.147,4.770815,1,DSL
IL,WILL,202.4433,2.65459,1,Fiber Optic
FL,DIXIE,225.1457,13.71891,1,DSL
MO,WASHINGTON,194.9768,12.69435,1,Fiber Optic
IA,CEDAR,104.9629,6.324505,0,
AZ,MARICOPA,117.4872,14.80965,0,DSL
KY,ANDERSON,119.9568,13.8206,1,DSL
GA,GORDON,245.147,2.130946,1,DSL
NY,BROOME,179.9476,5.885148,0,Fiber Optic
OR,WASHINGTON,242.6573,12.77209,1,
NY,DUTCHESS,160.0122,3.112447,1,
MA,SUFFOLK,257.6375,6.816014,1,DSL
CA,SANTA BARBARA,154.9919,7.367806,1,DSL
KY,CHRISTIAN,207.4811,21.08084,1,Fiber Optic
KS,MARSHALL,134.9509,13.15232,0,Fiber Optic
MO,ST LOUIS,124.9607,1.270546,1,DSL
IL,RANDOLPH,167.4847,16.56118,1,DSL
MI,WAYNE,187.656,12.21802,1,
OR,DOUGLAS,139.9792,6.137692,0,
FL,ST LUCIE,159.965,12.82428,0,Fiber Optic
IA,DUBUQUE,172.4871,7.458099,0,
MT,BIG HORN,149.9483,1.397042,1,Fiber Optic
VA,CUMBERLAND,257.6375,14.98386,1,DSL
AZ,YAVAPAI,104.9643,19.75809,0,DSL
AL,ELMORE,132.5127,12.27217,0,
MI,ISABELLA,255.1198,9.23286,1,DSL
TX,EASTLAND,207.6386,2.497434,1,
KS,RUSSELL,197.6288,15.91251,1,
NY,YATES,129.9915,4.527648,1,DSL
VA,LOUDOUN,127.4738,3.99954,0,DSL
FL,COLLIER,204.961,8.133191,0,Fiber Optic
TX,DENTON,245.147,8.970035,1,DSL
ND,LOGAN,149.9928,1.589535,0,DSL
MA,WORCESTER,154.9919,7.88215,0,DSL
IA,WEBSTER,194.9768,4.244854,1,Fiber Optic
KY,FLEMING,217.484,18.65137,1,Fiber Optic
NE,CASS,107.5286,3.399281,0,
TX,HOPKINS,117.5152,9.594746,0,
NY,ORANGE,162.4713,3.199682,0,Fiber Optic
WV,RALEIGH,159.9349,13.24052,1,Fiber Optic
CA,MARIN,149.9776,9.584536,1,
NC,CATAWBA,220.1323,1.135161,1,Fiber Optic
NE,FURNAS,222.6792,1.835282,1,
DE,SUSSEX,172.4579,14.76538,0,Fiber Optic
OH,GREENE,195.0062,14.95975,0,Fiber Optic
IN,CLINTON,162.4526,8.487326,0,Fiber Optic
NJ,PASSAIC,152.4555,16.25256,0,DSL
IN,SPENCER,139.9349,17.4028,1,DSL
VA,ISLE OF WIGHT,182.447,5.850283,1,Fiber Optic
WI,PRICE,184.9797,20.43277,0,DSL
OH,DARKE,197.4725,2.763224,1,DSL
WY,PLATTE,265.147,15.73243,1,Fiber Optic
OH,BELMONT,159.9476,1.482474,1,DSL
PA,LUZERNE,157.4698,3.437502,0,Fiber Optic
CA,STANISLAUS,139.965,17.20502,0,DSL
TN,MADISON,124.9935,8.327722,0,
CA,ORANGE,144.9607,2.225465,0,Fiber Optic
CA,CONTRA COSTA,172.4441,2.477945,0,Fiber Optic
PR,ADJUNTAS,147.5031,9.25848,0,
TX,LAMB,169.9378,20.14176,0,Fiber Optic
MI,IRON,220.1185,11.14615,1,Fiber Optic
AL,COFFEE,127.482,1.5183,0,Fiber Optic
NJ,UNION,164.9647,14.80365,1,DSL
FL,BAY,147.4713,2.734057,1,
WV,OHIO,210.1518,10.17576,1,
FL,MADISON,174.9699,1.582585,1,DSL
WI,MARATHON,235.1591,9.38329,1,Fiber Optic
NC,ASHE,222.65,10.85537,0,Fiber Optic
MI,ALCONA,220.1149,7.400769,1,DSL
NE,CUMING,137.4698,6.84336,1,DSL
PA,LANCASTER,242.6143,3.290431,1,Fiber Optic
GA,COBB,192.4885,14.59541,0,Fiber Optic
VA,GOOCHLAND,172.4705,8.882682,1,DSL
KS,BUTLER,142.4713,23.16242,1,DSL
TX,MEDINA,149.9483,2.590677,0,Fiber Optic
KS,MEADE,159.9942,5.59356,0,
NY,ORANGE,220.1149,9.933523,1,DSL
CA,LOS ANGELES,104.9643,2.992589,1,DSL
VA,NORFOLK,179.9794,19.57075,1,Fiber Optic
NV,CLARK,127.4887,16.68618,0,
WV,RALEIGH,129.9598,7.749595,1,DSL
OK,OKFUSKEE,137.4392,9.713544,0,Fiber Optic
PA,CAMERON,147.5031,9.288851,0,
CA,LOS ANGELES,139.9349,14.21143,0,DSL
AR,BENTON,172.4567,12.26499,1,DSL
IL,UNION,114.9728,2.096411,0,Fiber Optic
VA,DINWIDDIE,204.9634,14.76922,0,Fiber Optic
FL,PASCO,107.482,9.388962,0,DSL
AL,MOBILE,172.4742,2.061636,1,Fiber Optic
WI,PIERCE,179.9656,2.687062,0,Fiber Optic
GA,HALL,255.1417,1.854011,1,Fiber Optic
MD,ALLEGANY,114.9509,6.233177,0,DSL
NV,HUMBOLDT,225.1457,11.36938,1,DSL
PA,MONTGOMERY,162.497,5.533288,0,DSL
KS,GOVE,210.1051,10.18679,1,DSL
ID,BOUNDARY,190.1737,5.857544,0,
MO,MACON,174.9755,4.348554,0,Fiber Optic
NC,MARTIN,200.1323,5.494536,1,DSL
FL,BROWARD,157.4836,15.07508,0,Fiber Optic
CA,VENTURA,210.127,4.235635,1,Fiber Optic
IL,LASALLE,117.4392,4.323297,0,DSL
CA,RIVERSIDE,129.9621,5.792794,0,DSL
IA,ADAIR,187.656,3.919919,1,
NY,CLINTON,152.4798,13.67733,0,Fiber Optic
NC,FORSYTH,192.4404,1.813049,1,Fiber Optic
ND,MCHENRY,144.9607,4.867834,0,Fiber Optic
OK,KIOWA,162.4818,17.76511,0,
GA,FULTON,112.4844,19.14395,0,
ME,KNOX,187.6094,15.41637,1,DSL
IN,VERMILLION,257.6513,3.978662,1,DSL
PA,YORK,159.9794,6.452058,0,DSL
MA,MIDDLESEX,152.5022,10.55177,0,
NY,KINGS,159.9656,13.87203,0,DSL
NY,SCHUYLER,230.1051,15.98627,1,Fiber Optic
OH,LUCAS,114.9838,8.440774,0,
TX,NUECES,127.4887,5.706255,1,
AZ,MARICOPA,275.1198,11.63009,1,Fiber Optic
ID,TWIN FALLS,184.9634,6.364903,1,DSL
OR,LANE,152.4884,9.119628,0,
IL,WASHINGTON,127.482,10.55912,0,Fiber Optic
TN,DICKSON,194.9581,11.11794,1,Fiber Optic
PA,LANCASTER,164.967,2.96972,1,DSL
PA,CLEARFIELD,159.983,6.617173,0,Fiber Optic
CA,FRESNO,127.4421,3.664542,1,DSL
WA,SAN JUAN,237.6549,14.10183,1,DSL
WI,CHIPPEWA,112.4551,13.20294,0,Fiber Optic
NY,QUEENS,152.4555,13.12966,0,DSL
KS,NEMAHA,220.1149,15.07394,0,DSL
GA,TWIGGS,179.9476,20.5514,1,Fiber Optic
MS,UNION,172.4567,1.704751,1,DSL
MO,BUCHANAN,139.9875,11.13625,0,DSL
CA,SANTA CLARA,159.9794,5.802984,0,DSL
MO,CARROLL,164.9647,7.948145,1,DSL
CO,PARK,157.4836,12.0068,0,Fiber Optic
WI,MARINETTE,200.1185,20.22191,1,DSL
NY,ST LAWRENCE,182.4538,1.932155,1,Fiber Optic
SD,CLARK,242.6573,19.93923,1,
DE,SUSSEX,139.965,5.620998,1,DSL
SD,OGLALA LAKOTA,169.9447,6.446079,1,Fiber Optic
WV,GILMER,184.9785,7.633753,0,Fiber Optic
KY,LETCHER,149.9776,6.582225,1,
PA,PHILADELPHIA,222.6281,2.420905,1,DSL
IN,GREENE,222.6326,2.608423,1,DSL
CT,NEW LONDON,242.6106,9.248419,1,DSL
TX,HARRIS,179.9476,1.652127,0,Fiber Optic
NY,SCHUYLER,235.1372,2.077466,1,DSL
VA,FAIRFAX,262.6106,19.06753,1,Fiber Optic
KY,CASEY,117.4872,2.12851,0,DSL
VA,ACCOMACK,204.9797,13.46686,0,Fiber Optic
AK,KENAI PENINSULA,92.5018,1.805094,0,
AZ,MARICOPA,212.6695,5.886238,1,
IL,MCHENRY,139.9349,4.336113,1,DSL
MO,SHELBY,230.1051,5.395611,0,Fiber Optic
NC,SCOTLAND,242.6143,2.930277,1,Fiber Optic
TX,BEXAR,162.497,5.23657,0,DSL
OK,MUSKOGEE,129.9483,1.293544,1,DSL
IA,DALLAS,139.965,1.76478,1,DSL
UT,SALT LAKE,182.4433,15.4459,1,DSL
CA,LOS ANGELES,127.4601,16.56317,0,DSL
MI,ALGER,154.9755,8.939477,1,DSL
NY,ONONDAGA,152.4579,5.9717,0,DSL
MN,HOUSTON,134.9509,26.15019,0,Fiber Optic
CA,FRESNO,140.0013,17.84058,0,DSL
NY,ONONDAGA,112.4844,11.49687,0,
MT,CARBON,197.4702,3.761061,1,DSL
MT,ROOSEVELT,129.9621,16.39747,0,DSL
MA,BRISTOL,197.4702,11.61284,0,DSL
NE,BURT,187.6094,19.12428,1,DSL
NM,HIDALGO,192.4404,13.85176,1,Fiber Optic
FL,PINELLAS,137.4684,18.8572,0,
OR,LINCOLN,139.9512,10.08697,0,DSL
ME,OXFORD,152.5022,1.895979,1,
CO,BOULDER,194.9525,2.446064,1,DSL
KY,FLEMING,174.9768,2.464275,1,DSL
NM,MORA,192.4705,14.80349,1,Fiber Optic
FL,PALM BEACH,182.49,8.040278,1,
IA,SIOUX,149.9621,6.453124,0,Fiber Optic
IA,POLK,217.484,20.13722,1,Fiber Optic
IL,FAYETTE,242.6281,4.355677,1,Fiber Optic
KS,CLARK,132.466,16.04377,1,DSL
PA,WASHINGTON,147.4713,7.42363,0,
NY,LEWIS,117.4392,20.87424,0,DSL
TX,CARSON,202.4433,14.44636,0,Fiber Optic
KS,WICHITA,140.0013,9.000396,0,DSL
TX,WARD,162.4676,7.194779,0,DSL
FL,SARASOTA,142.4713,2.919931,1,DSL
KY,MEADE,255.1198,12.86551,1,DSL
FL,PALM BEACH,275.1336,18.8098,0,Fiber Optic
TX,NUECES,200.1185,15.92001,1,DSL
MD,FREDERICK,200.1652,4.85088,1,
IN,JENNINGS,147.4738,4.847411,1,Fiber Optic
PA,BRADFORD,232.6415,2.758575,1,Fiber Optic
CA,SAN DIEGO,127.4601,6.116652,0,DSL
WV,BERKELEY,194.9581,1.757261,1,Fiber Optic
NM,SAN JUAN,210.1051,16.87028,1,DSL
OH,WOOD,179.9476,16.66123,0,Fiber Optic
NC,CURRITUCK,154.9755,12.61471,0,DSL
VA,SUFFOLK,182.447,5.714937,0,Fiber Optic
NY,FRANKLIN,222.6281,2.301772,1,DSL
FL,BAY,137.4686,3.627104,0,Fiber Optic
IL,FULTON,152.5104,12.00909,0,DSL
NY,SULLIVAN,162.4713,24.14282,0,Fiber Optic
VT,RUTLAND,169.9447,19.14656,0,Fiber Optic
MO,HARRISON,162.4713,22.14611,0,Fiber Optic
CA,EL DORADO,162.4827,5.585004,0,Fiber Optic
MI,SAGINAW,182.4676,8.940085,0,Fiber Optic
GA,MONTGOMERY,119.9568,17.82124,0,DSL
OH,ALLEN,162.447,27.4563,0,DSL
TN,DAVIDSON,182.4833,8.522053,0,Fiber Optic
MN,MARSHALL,147.4601,8.386909,0,Fiber Optic
OH,COLUMBIANA,159.9349,10.52249,1,Fiber Optic
CT,MIDDLESEX,164.967,9.836216,1,DSL
KS,REPUBLIC,194.9663,10.85169,1,DSL
TN,CARROLL,240.1149,8.973181,1,Fiber Optic
OH,MARION,160.0013,14.04801,0,Fiber Optic
LA,CADDO,242.6326,14.17599,1,Fiber Optic
MT,SILVER BOW,200.1323,8.619877,1,DSL
OH,CLERMONT,149.9447,17.91527,1,DSL
WI,BAYFIELD,149.9776,8.113307,0,
VA,HARRISONBURG,207.4754,12.52502,1,DSL
IL,GALLATIN,172.4705,9.303687,0,DSL
FL,OKALOOSA,159.9656,3.840589,1,DSL
VT,ORLEANS,232.6707,5.142628,1,
WI,MARATHON,255.1555,2.067128,1,Fiber Optic
NY,CHEMUNG,179.9656,18.96848,0,Fiber Optic
OH,PREBLE,252.624,2.589165,1,Fiber Optic
KS,RUSSELL,112.4551,2.362663,0,Fiber Optic
ND,CASS,184.9785,5.585807,0,Fiber Optic
IL,CHAMPAIGN,142.4689,16.81789,1,DSL
ND,NELSON,255.1336,18.529,1,DSL
NC,BRUNSWICK,190.1737,14.39213,1,
NH,ROCKINGHAM,220.1323,8.457034,1,Fiber Optic
WA,SPOKANE,79.97886,9.24589,0,
MI,VAN BUREN,162.447,1.413033,1,DSL
NC,GRANVILLE,137.4392,3.680185,1,Fiber Optic
FL,POLK,147.4421,16.82081,0,Fiber Optic
CA,LOS ANGELES,184.9853,1.025579,1,Fiber Optic
CO,MONTROSE,104.9629,15.02441,0,
GA,GLYNN,179.9656,2.440244,0,Fiber Optic
KY,OHIO,127.4738,7.409027,0,DSL
SD,LAWRENCE,149.9378,3.148665,1,DSL
WI,SAUK,207.4811,29.62966,0,Fiber Optic
OH,ALLEN,245.132,4.044209,1,Fiber Optic
VA,APPOMATTOX,182.497,22.73656,0,Fiber Optic
TN,HICKMAN,132.466,2.917886,1,DSL
PA,MIFFLIN,172.4579,13.08213,0,Fiber Optic
NY,SARATOGA,242.6573,1.740144,1,
VA,ORANGE,242.6326,9.470798,1,Fiber Optic
FL,PALM BEACH,147.4783,2.476217,0,Fiber Optic
VT,ORANGE,172.4733,9.05316,0,
KS,MIAMI,155.0084,10.86199,0,
NY,GENESEE,222.6143,7.990345,1,DSL
TX,JOHNSON,232.6415,1.500126,1,Fiber Optic
IA,LINN,202.6829,6.732509,1,
MO,CLAY,222.6792,1.442102,1,
OH,MONROE,147.4421,10.89683,0,Fiber Optic
WI,GRANT,137.4698,10.69505,0,DSL
MD,CECIL,199.9902,6.905862,1,DSL
OR,JACKSON,152.4952,22.31932,0,
OH,WAYNE,172.4705,4.984918,1,DSL
IL,ADAMS,139.9861,10.45497,1,
GA,MITCHELL,184.9647,18.81683,0,Fiber Optic
MO,SALINE,167.4564,18.01018,0,Fiber Optic
CO,WASHINGTON,245.1283,5.014012,1,DSL
MA,BERKSHIRE,127.4887,9.817033,0,
TN,MARSHALL,230.1051,7.437784,1,Fiber Optic
NE,LINCOLN,139.9568,1.280324,0,Fiber Optic
IL,MCDONOUGH,174.9768,13.43811,1,DSL
GA,FULTON,137.4686,3.765838,0,Fiber Optic
CA,CONTRA COSTA,162.4833,12.50419,0,DSL
FL,PINELLAS,179.9476,1.798433,0,Fiber Optic
ME,SOMERSET,182.447,7.35817,0,Fiber Optic
IL,MADISON,167.4564,7.744129,1,Fiber Optic
FL,OKEECHOBEE,139.9792,16.79677,0,
VA,FRANKLIN,152.466,1.311693,0,Fiber Optic
DC,DISTRICT OF COLUMBIA,162.4676,6.960522,1,DSL
NC,BUNCOMBE,277.6513,5.525134,1,Fiber Optic
GA,SPALDING,194.9663,10.29048,1,DSL
FL,ESCAMBIA,162.447,18.32904,0,DSL
NC,WAYNE,174.9768,1.794202,1,DSL
IL,SHELBY,142.5007,16.38978,0,DSL
FL,POLK,194.9744,22.34478,0,Fiber Optic
LA,JEFFERSON,217.4702,12.91538,1,Fiber Optic
NH,ROCKINGHAM,202.6362,11.59627,1,DSL
CA,MERCED,167.4564,15.2121,0,Fiber Optic
KS,SHAWNEE,207.4974,3.771607,1,Fiber Optic
IL,WHITE,162.4827,11.64744,0,Fiber Optic
MN,CROW WING,124.9781,25.72493,0,Fiber Optic
IA,SAC,240.1149,1.393262,1,Fiber Optic
WI,MARINETTE,149.9447,12.173,1,DSL
IL,RANDOLPH,139.9875,8.909806,0,DSL
FL,BROWARD,112.4551,10.48608,0,Fiber Optic
CA,FRESNO,104.9643,19.26465,0,DSL
UT,CACHE,175.1331,6.24751,1,
MT,LEWIS AND CLARK,92.5018,9.063713,0,
IL,COOK,162.4937,10.02603,1,
WV,FAYETTE,139.965,28.22989,1,DSL
NY,HAMILTON,159.9656,7.617535,0,DSL
MN,WINONA,140.0049,20.58561,0,Fiber Optic
ID,BINGHAM,159.9794,12.359,0,DSL
AL,ST CLAIR,82.49655,8.437873,0,
LA,NATCHITOCHES,207.4754,14.01692,1,DSL
KS,ATCHISON,159.9349,1.506136,0,Fiber Optic
MN,ITASCA,202.65,5.457127,1,DSL
IN,KOSCIUSKO,124.9781,4.148103,0,Fiber Optic
SD,HAAKON,252.6378,8.867664,1,Fiber Optic
FL,PALM BEACH,162.447,6.663036,1,DSL
IN,ST JOSEPH,124.9607,1.563383,0,DSL
PA,ALLEGHENY,277.6375,13.75426,1,Fiber Optic
WI,OUTAGAMIE,232.6378,2.367066,1,DSL
OK,TULSA,140.0049,2.333094,0,Fiber Optic
IN,MARION,159.9512,14.86158,0,Fiber Optic
MN,BIG STONE,220.1478,1.768753,1,
MS,COAHOMA,182.4762,18.25291,1,
GA,FULTON,107.5286,1.275948,0,
PA,BUTLER,255.1417,29.95876,1,Fiber Optic
LA,ST MARTIN,129.9621,2.073632,0,DSL
SD,BEADLE,139.9349,10.49402,0,DSL
CA,SANTA CLARA,202.65,6.368504,1,DSL
IA,WAYNE,162.4937,7.674186,1,
ME,PENOBSCOT,172.4705,16.75789,0,DSL
FL,ESCAMBIA,162.4982,8.473966,0,
AK,NORTH SLOPE,162.5005,30.82191,0,
MO,SALINE,147.4421,7.8432,1,Fiber Optic
VA,PRINCE WILLIAM,114.9728,8.03514,0,Fiber Optic
FL,LEE,165.0182,5.150963,1,
PA,SNYDER,275.1336,24.2732,1,Fiber Optic
IL,MORGAN,255.1555,9.38517,0,Fiber Optic
OR,BENTON,162.4713,13.81972,1,Fiber Optic
VA,FAUQUIER,187.656,1.37258,1,
MI,ST CLAIR,137.4872,1.84687,0,Fiber Optic
IL,IROQUOIS,217.4702,12.23147,1,Fiber Optic
OK,WASHITA,127.5112,6.554584,0,
TX,KARNES,149.9913,2.599617,1,
CA,SAN DIEGO,164.967,2.827378,1,DSL
MS,BOLIVAR,197.484,16.12971,1,DSL
OH,FRANKLIN,137.4836,23.9038,0,DSL
TX,CALLAHAN,184.9647,1.73409,0,Fiber Optic
TX,TRINITY,124.9781,17.45182,0,Fiber Optic
GA,CARROLL,222.6143,3.82548,1,DSL
NJ,MORRIS,139.9816,10.00949,0,
SD,DEUEL,142.5007,15.81095,0,DSL
TX,MAVERICK,240.1149,4.310974,1,Fiber Optic
ME,WALDO,164.9889,1.200106,1,Fiber Optic
MO,TANEY,194.9768,1.99818,1,Fiber Optic
NC,WAKE,137.4686,16.93745,0,Fiber Optic
NJ,MONMOUTH,220.1185,13.05373,1,Fiber Optic
PA,YORK,182.4676,3.533323,0,Fiber Optic
NM,OTERO,179.9476,16.93329,0,Fiber Optic
LA,UNION,134.9509,2.888303,0,Fiber Optic
OR,POLK,107.4806,6.307859,1,
AL,CONECUH,172.4885,4.812563,1,DSL
IN,GREENE,149.9621,25.10781,0,Fiber Optic
FL,PINELLAS,162.447,10.32034,0,DSL
OH,WAYNE,245.147,16.7433,1,DSL
NY,FRANKLIN,252.6378,6.652608,0,Fiber Optic
TX,GRAYSON,159.9875,6.7064,1,Fiber Optic
NJ,PASSAIC,142.4827,11.96096,1,DSL
CA,ORANGE,184.9853,7.900866,1,Fiber Optic
CA,ORANGE,147.4421,4.245295,0,Fiber Optic
WA,YAKIMA,210.138,10.0496,0,
IN,WABASH,132.4798,11.46674,0,DSL
TX,WOOD,159.9942,4.469398,1,
GA,MONROE,184.9647,10.59491,0,Fiber Optic
VA,GILES,182.49,2.82818,1,
TN,MARION,255.1665,6.71156,1,
OK,GARFIELD,127.4421,5.25157,0,DSL
OH,ALLEN,179.9794,16.4299,0,Fiber Optic
NY,PUTNAM,202.65,7.896371,1,DSL
MT,SANDERS,119.9897,15.06815,1,
MI,GRAND TRAVERSE,252.624,3.700985,1,Fiber Optic
KY,MARION,127.4421,17.26451,0,DSL
GA,HABERSHAM,182.4433,16.5852,0,DSL
KY,FLOYD,195.0062,10.81514,0,Fiber Optic
PA,BLAIR,187.4847,4.617824,1,Fiber Optic
MN,OTTER TAIL,139.9678,2.237975,0,
WI,WALWORTH,159.9512,12.14453,0,Fiber Optic
AR,CRAWFORD,132.466,23.86996,0,DSL
NC,CLAY,127.4586,7.495281,1,
NY,CHEMUNG,149.9483,8.756923,0,Fiber Optic
CO,BOULDER,194.9663,5.874949,0,DSL
OH,WILLIAMS,154.9618,7.238006,0,DSL
MI,OCEANA,120.0035,5.449246,0,
IA,MARION,127.4421,5.614074,0,DSL
AL,MADISON,172.4555,4.534721,0,Fiber Optic
IN,VIGO,220.1615,10.06395,1,
KS,TREGO,147.4783,22.12945,0,Fiber Optic
MO,PEMISCOT,79.97886,15.51392,0,
MO,CRAWFORD,164.9785,4.526424,1,DSL
SD,DAVISON,172.4579,6.183692,1,Fiber Optic
FL,OKALOOSA,257.6549,17.27999,1,Fiber Optic
ND,CASS,184.967,3.628867,0,Fiber Optic
WI,WAUKESHA,147.4601,4.888977,0,Fiber Optic
AR,JEFFERSON,117.472,4.431604,0,
FL,MIAMI-DADE,240.1149,8.377189,0,Fiber Optic
MI,VAN BUREN,174.9882,21.09953,1,DSL
MS,SIMPSON,217.484,1.989684,1,Fiber Optic
NM,SAN MIGUEL,184.9797,17.55759,1,DSL
FL,PUTNAM,169.9741,10.55294,0,Fiber Optic
AZ,MARICOPA,129.9763,8.436679,1,
NC,WAKE,147.4421,15.2198,1,Fiber Optic
MO,ST LOUIS,149.9598,9.436909,1,Fiber Optic
CA,MENDOCINO,192.4705,13.50244,1,Fiber Optic
TX,STERLING,152.4579,1.717359,1,DSL
TX,ATASCOSA,182.4653,2.199825,1,Fiber Optic
TX,STONEWALL,159.9656,1.387769,1,DSL
CA,SAN BERNARDINO,220.1615,10.39542,1,
CA,HUMBOLDT,182.49,9.026366,1,
KY,LETCHER,105.011,1.500082,0,
MT,LAKE,232.6415,4.243723,1,Fiber Optic
NC,HALIFAX,104.9629,1.736879,1,
PA,DAUPHIN,152.509,7.359812,1,
NV,CLARK,194.9663,9.328119,1,DSL
TX,MATAGORDA,165.0113,17.98715,0,
FL,PALM BEACH,174.9755,25.68869,0,Fiber Optic
NV,DOUGLAS,169.9378,16.21818,0,Fiber Optic
CA,SAN JOAQUIN,172.4733,9.499599,0,
NY,ALBANY,207.4811,1.13143,1,Fiber Optic
FL,BROWARD,182.49,6.472433,1,
LA,BEAUREGARD,162.4653,3.155929,0,DSL
IN,PULASKI,124.9643,11.88503,0,Fiber Optic
WA,JEFFERSON,172.4871,4.448953,0,
NH,GRAFTON,159.965,8.962034,1,Fiber Optic
GA,ELBERT,245.1612,1.796113,1,
MO,ST LOUIS,194.9744,2.972634,1,Fiber Optic
VA,KING AND QUEEN,255.1336,10.22422,1,DSL
IN,NEWTON,117.4872,7.650642,0,DSL
WV,BRAXTON,265.1283,2.945436,1,Fiber Optic
IL,VERMILION,127.5067,5.294527,0,
WI,JACKSON,137.4684,6.128314,0,
WV,BOONE,139.9678,4.213099,0,
NJ,UNION,192.4885,11.16116,0,Fiber Optic
